movie_genres,movie_id,movie_title,poster_url,movie_url
[7],1368,Mina Tannenbaum (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTMxNTc3NV5BMl5BanBnXkFtZTcwOTE5MjcxMQ@@..jpg,http://www.imdb.com/title/tt0110521/?ref_=fn_al_tt_1
[6],1232,Madonna: Truth or Dare (1991),https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0NTI4Mjc1MF5BMl5BanBnXkFtZTcwMDMwOTAwMQ@@..jpg,http://www.imdb.com/title/tt0102370/?ref_=fn_al_tt_1
[7],537,My Own Private Idaho (1991),https://images-na.ssl-images-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0102494/?ref_=fn_al_tt_1
[6 7],1561,Tigrero: A Film That Was Never Made (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0ODE4MDc0MV5BMl5BanBnXkFtZTcwMzkzNDUyMQ@@..jpg,http://www.imdb.com/title/tt0111430/?ref_=fn_al_tt_1
[15 16],758,Lawnmower Man 2: Beyond Cyberspace (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BZGI0ZDZhOGUtZDZiOS00NWE2LThjNzQtYzI3ZGFjODUwZjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0116839/?ref_=fn_al_tt_1
[3 4],623,Angels in the Outfield (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BZDE1MWU1ZDQtOTg3YS00MTEwLTkxNjItMDQzY2UxMThjYmZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0109127/?ref_=fn_al_tt_1
[12],605,Meet Me in St. Louis (1944),https://images-na.ssl-images-amazon.com/images/M/MV5BZWVmZmRlNWQtYzYyMy00ZDljLWE5MjgtNDE5MGVmYTQ5NDk0XkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0037059/?ref_=fn_al_tt_1
[3 4],377,Heavyweights (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMmUzMmVjZjMtMThkMS00NDRkLWJhYmQtMjcwMmJkY2ExYmQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0110006/?ref_=fn_al_tt_1
[ 7 16],696,City Hall (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BZDg3M2YzZWQtMmZjZC00NzJmLThiNDMtZjM3Mjk0MjFkOTQ0XkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,http://www.imdb.com/title/tt0115907/?ref_=fn_al_tt_1
[ 7 14],727,Immortal Beloved (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNzE3NjQ4MTQyNV5BMl5BanBnXkFtZTYwOTU1MDg4..jpg,http://www.imdb.com/title/tt0110116/?ref_=fn_al_tt_1
[ 4 14],648,"Quiet Man, The (1952)",https://images-na.ssl-images-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@..jpg,http://www.imdb.com/title/tt0045061/?ref_=fn_al_tt_1
[4],1600,Guantanamera (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMzk1NzE4OV5BMl5BanBnXkFtZTcwNDA0MzMzMQ@@..jpg,http://www.imdb.com/title/tt0109949/?ref_=fn_al_tt_1
[7],113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BYWRmOGE1N2ItOTM4NC00YjU3LWFjNzAtZTkxNzlmM2VkNjFmXkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg,http://www.imdb.com/title/tt0113362/?ref_=fn_al_tt_1
[ 0  4 19],73,Maverick (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BY2I1OTY2NmUtMGVlZi00NjNmLThkNTgtMjExMzRhOTM2MDJiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0110478/?ref_=fn_al_tt_1
[7],1571,Touki Bouki (Journey of the Hyena) (1973),https://images-na.ssl-images-amazon.com/images/M/MV5BODQ4ZjllZGEtY2I3Zi00NDFkLWI1YmQtY2FhNWYyYzQ0NzhkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0070820/?ref_=fn_al_tt_1
[ 5  7 15],239,Sneakers (1992),https://images-na.ssl-images-amazon.com/images/M/MV5BYWM2OWI0OTAtYTVlOC00YTA0LTllMTItNWM5OTIwZDJlYWFmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0105435/?ref_=fn_al_tt_1
[ 0 13 14 16],328,Conspiracy Theory (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMjQ1MTYxMzA4OF5BMl5BanBnXkFtZTgwNjg2NTM1MTI@..jpg,http://www.imdb.com/title/tt0118883/?ref_=fn_al_tt_1
[ 5 16],361,Incognito (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNTQ3MjA1OV5BMl5BanBnXkFtZTcwODUwNTMyMQ@@..jpg,http://www.imdb.com/title/tt0119365/?ref_=fn_al_tt_1
[7],1421,My Crazy Life (Mi vida loca) (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BNTg4ODk5NTQyN15BMl5BanBnXkFtZTcwMDM1MjYyMQ@@..jpg,http://www.imdb.com/title/tt0107566/?ref_=fn_al_tt_1
[7],292,Rosewood (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYWNmZGM3NjUtOTgzYi00YjVmLTk4NGYtNGQ1Y2MwZjBkN2I3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0120036/?ref_=fn_al_tt_1
[4 7],522,Down by Law (1986),https://images-na.ssl-images-amazon.com/images/M/MV5BM2ZmNDJiZTUtYjg5Zi00M2I3LTliZjAtNzQ4NTlkYTAzYTAxXkEyXkFqcGdeQXVyNTkyMDc0MjI@..jpg,http://www.imdb.com/title/tt0090967/?ref_=fn_al_tt_1
[0 1 7],526,Ben-Hur (1959),https://images-na.ssl-images-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0052618/?ref_=fn_al_tt_1
[0],1228,Under Siege 2: Dark Territory (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMmUxMDE0MTItMTRiMC00YzgwLTkwODItN2FkOTQ0MjNhY2QwXkEyXkFqcGdeQXVyMDEwMjgxNg@@..jpg,http://www.imdb.com/title/tt0114781/?ref_=fn_al_tt_1
[7],215,Field of Dreams (1989),https://images-na.ssl-images-amazon.com/images/M/MV5BNzk5OWY0YjAtYWU3ZS00Y2Q4LWFlNjItMzgwMTQ2MjIyMDFmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0097351/?ref_=fn_al_tt_1
[7],1628,Lamerica (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTI5MjU3MF5BMl5BanBnXkFtZTcwMjMzODUyMQ@@..jpg,http://www.imdb.com/title/tt0110299/?ref_=fn_al_tt_1
[0 4],876,Money Talks (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNzU5Mzk1OV5BMl5BanBnXkFtZTcwMjIyMTIyMQ@@..jpg,http://www.imdb.com/title/tt0119695/?ref_=fn_al_tt_1
[10],424,Children of the Corn: The Gathering (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYWU1MWU5ZDUtNjJlNS00Y2MwLThmNjAtNTAwNjM1NDAwYTY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0115885/?ref_=fn_al_tt_1
[ 7 14 16],311,"Wings of the Dove, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BZjZjYWE1OWUtNWZjNi00ZTM4LWI4NzItZDYzY2U4OGMxMmRkXkEyXkFqcGdeQXVyMTMyNTQwNTg@..jpg,http://www.imdb.com/title/tt1013676/?ref_=fn_al_tt_1
[ 7 14],730,"Queen Margot (Reine Margot, La) (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNTc4NTdjODgtZmI1MS00MDI5LWFhZjYtMjAzNTVhYzk1ZjFiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,http://www.imdb.com/title/tt0110963/?ref_=fn_al_tt_1
[ 9 13 16],654,Chinatown (1974),https://images-na.ssl-images-amazon.com/images/M/MV5BYWRkNGJhMmEtMWM3Ni00MDc3LThhMTQtMWI2OTMxYmE5MTZhXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,http://www.imdb.com/title/tt0071315/?ref_=fn_al_tt_1
[ 7 10],928,"Craft, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4MjQ2MzU1OV5BMl5BanBnXkFtZTgwNTM2Mjc3ODE@..jpg,http://www.imdb.com/title/tt0115963/?ref_=fn_al_tt_1
[ 7 16],43,Disclosure (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BYzhkNjE2YTQtYWQzNS00ZTkwLTg4YzAtNjNlYTRlMGEzYjcxL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0109635/?ref_=fn_al_tt_1
[10 16],788,Relative Fear (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BYTAyMDBkYTgtNzNhOC00ZWFmLWFlYjEtMzA0MGY4MDEwZjM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@..jpg,http://www.imdb.com/title/tt0110965/?ref_=fn_al_tt_1
[7],632,Sophie's Choice (1982),https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0084707/?ref_=fn_al_tt_1
[10 16],406,Thinner (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMDNlZGZlYjctYzM4OS00YTcyLWE1M2QtMDA5Nzk0MTlhNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0117894/?ref_=fn_al_tt_1
[ 7 18],10,Richard III (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MzMwMzIxMF5BMl5BanBnXkFtZTYwNTM0Nzc5..jpg,http://www.imdb.com/title/tt0114279/?ref_=fn_al_tt_1
[4],1620,"Sixth Man, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BOGI3YmE2YTktMmRmMy00NDE4LTgzZTctOGQ2MmE2MTk0MGRkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0120142/?ref_=fn_al_tt_1
[6],119,Maya Lin: A Strong Clear Vision (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTUxMjE1Nl5BMl5BanBnXkFtZTcwOTcxNzkxMQ@@..jpg,http://www.imdb.com/title/tt0110480/?ref_=fn_al_tt_1
[3 4 7],8,Babe (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BYjg4ZjUzMzMtYzlmYi00YTcwLTlkOWUtYWFmY2RhNjliODQzXkEyXkFqcGdeQXVyNTUyMzE4Mzg@..jpg,http://www.imdb.com/title/tt0112431/?ref_=fn_al_tt_1
[ 4  7 14],936,Brassed Off (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzg2NTk1OV5BMl5BanBnXkFtZTcwMzYxMDMyMQ@@..jpg,http://www.imdb.com/title/tt0115744/?ref_=fn_al_tt_1
[7],942,What's Love Got to Do with It (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BYmQ1Yjk3N2UtODMwMy00MDVhLTkzNDctM2ZkODZmYzdhNjk3XkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,http://www.imdb.com/title/tt0108551/?ref_=fn_al_tt_1
[0],779,Drop Zone (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BYTFjOWQyODItZWJiOC00NTM2LWIzNDEtMjRlY2NiNTI4YWU1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0109676/?ref_=fn_al_tt_1
[10 15],84,Robert A. Heinlein's The Puppet Masters (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0111003/?ref_=fn_al_tt_1
[7],1401,M. Butterfly (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BODhhMGEwOGEtNDJjMi00OWQ1LThlZjItNTk3Y2IzZThlNjdkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,http://www.imdb.com/title/tt0107468/?ref_=fn_al_tt_1
[0],1087,Bloodsport 2 (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2Mzc4NzQxN15BMl5BanBnXkFtZTcwMDcxNjYyMQ@@..jpg,http://www.imdb.com/title/tt0112536/?ref_=fn_al_tt_1
[7],1391,For Ever Mozart (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3Mjc4MjgwOF5BMl5BanBnXkFtZTcwNzE3NzgxMQ@@..jpg,http://www.imdb.com/title/tt0116334/?ref_=fn_al_tt_1
[4 7],1044,"Paper, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4YTJiZjgtY2RlNy00NTZjLWE2MTctZjFlNzFjODhkYjBjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0110771/?ref_=fn_al_tt_1
[4 7],1061,"Evening Star, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjkyODQyN15BMl5BanBnXkFtZTcwMzk0MTQyMQ@@..jpg,http://www.imdb.com/title/tt0116240/?ref_=fn_al_tt_1
[0],1358,The Deadly Cure (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMjZhZGM4MjYtZWQyZC00MTE5LThiNDMtNTlkMDk4ZWUyYzkwXkEyXkFqcGdeQXVyMjExMjk0ODk@..jpg,http://www.imdb.com/title/tt0645145/?ref_=fn_al_tt_1
[ 0 15 16],145,"Lawnmower Man, The (1992)",https://images-na.ssl-images-amazon.com/images/M/MV5BYWZhODdkMTEtMzBmNy00NzU5LWIzYjMtYTkwNWE3YTRjOTZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0104692/?ref_=fn_al_tt_1
[7],1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MjE5MTQ5MF5BMl5BanBnXkFtZTcwOTMzNzcyMQ@@..jpg,http://www.imdb.com/title/tt0106810/?ref_=fn_al_tt_1
[13 16],603,Rear Window (1954),https://images-na.ssl-images-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0047396/?ref_=fn_al_tt_1
[4],1408,Gordy (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDg1ODU4MF5BMl5BanBnXkFtZTcwNjQwMzkxMQ@@..jpg,http://www.imdb.com/title/tt0113199/?ref_=fn_al_tt_1
[ 4  7 18],1204,To Be or Not to Be (1942),https://images-na.ssl-images-amazon.com/images/M/MV5BYTIwNDcyMjktMTczMy00NDM5LTlhNDEtMmE3NGVjOTM2YjQ3XkEyXkFqcGdeQXVyNjc0MzMzNjA@..jpg,http://www.imdb.com/title/tt0035446/?ref_=fn_al_tt_1
[ 7 16],44,Dolores Claiborne (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0109642/?ref_=fn_al_tt_1
[7],1113,Mrs. Parker and the Vicious Circle (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1NzUxMzQ1MDheQTJeQWpwZ15BbWU3MDY3NzA0MzE@..jpg,http://www.imdb.com/title/tt0110588/?ref_=fn_al_tt_1
[ 7 16],325,Crash (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMmEyZjM3YzctODRjOC00YjE0LWIyNmItOTFkNmQ5YTlkZTNkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,http://www.imdb.com/title/tt0115964/?ref_=fn_al_tt_1
[ 4 13],342,"Man Who Knew Too Little, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@..jpg,http://www.imdb.com/title/tt0120483/?ref_=fn_al_tt_1
[19],646,Once Upon a Time in the West (1969),https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxOTEwOTU0MV5BMl5BanBnXkFtZTgwNDc4NjQ3MTI@..jpg,http://www.imdb.com/title/tt0064116/?ref_=fn_al_tt_1
[4],269,"Full Monty, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BODg0NWFjMTAtNGZjMC00NmZlLThhZDYtM2MzNTU2NDZiZDVmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@..jpg,http://www.imdb.com/title/tt0119164/?ref_=fn_al_tt_1
[ 4 14],354,"Wedding Singer, The (1998)",https://images-na.ssl-images-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0120888/?ref_=fn_al_tt_1
[18],1632,Land and Freedom (Tierra y libertad) (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMmE2ZmE0ZDUtYzljOS00ZWZmLWIyNmYtNzkwNGM4MGNlMWY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@..jpg,http://www.imdb.com/title/tt0114671/?ref_=fn_al_tt_1
[4],116,Cold Comfort Farm (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BZWI3MTA3NGEtYTg4ZC00MzgwLTliMGQtMjU2MWM5MmVmYThhXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,http://www.imdb.com/title/tt0112701/?ref_=fn_al_tt_1
[ 7 14],131,Breakfast at Tiffany's (1961),https://images-na.ssl-images-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0054698/?ref_=fn_al_tt_1
[ 0 16],265,"Hunt for Red October, The (1990)",https://images-na.ssl-images-amazon.com/images/M/MV5BY2Y5NWVjMmQtMWRmOC00ZTg3LWI3YWQtZGI2MWUwNWQ4OWQ2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0099810/?ref_=fn_al_tt_1
[0 5 7],187,"Godfather: Part II, The (1974)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjZiNzIxNTQtNDc5Zi00YWY1LThkMTctMDgzYjY4YjI1YmQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@..jpg,http://www.imdb.com/title/tt0071562/?ref_=fn_al_tt_1
[4 5],1496,Carpool (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BYjQ4ZDI4M2UtNmY4OS00YjgxLWFkMjMtZDgzMjg3NThkMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0115836/?ref_=fn_al_tt_1
[ 0  7 13 14 16],855,Diva (1981),https://images-na.ssl-images-amazon.com/images/M/MV5BNjRjOGNlMjYtZDVmOC00ODZlLWE3MDAtNzM2NmZjY2YwNDQ0XkEyXkFqcGdeQXVyMjQzMzQzODY@..jpg,http://www.imdb.com/title/tt0082269/?ref_=fn_al_tt_1
[19],1587,Terror in a Texas Town (1958),https://images-na.ssl-images-amazon.com/images/M/MV5BOTM0ZWM1ZTQtYjM2Yi00MGU2LTgyNjAtOWMwZjdlNGY0MmFhXkEyXkFqcGdeQXVyNTk1MTk0MDI@..jpg,http://www.imdb.com/title/tt0052287/?ref_=fn_al_tt_1
[4],376,Houseguest (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MzQ4MzQ0NDJeQTJeQWpwZ15BbWU3MDE2NTY2MjE@..jpg,http://www.imdb.com/title/tt0570070/?ref_=fn_al_tt_1
[6],320,Paradise Lost: The Child Murders at Robin Hood Hills (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BN2EzNWNlZGYtMjQ1YS00YTI4LThkYTctNjRjYzI1NDdmNjEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0117293/?ref_=fn_al_tt_1
[7],713,Othello (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzA2ODk2NV5BMl5BanBnXkFtZTcwMzQ4ODIyMQ@@..jpg,http://www.imdb.com/title/tt0114057/?ref_=fn_al_tt_1
[4],401,"Brady Bunch Movie, The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BNmVmYzkzY2YtZWNkNC00YzVhLTk4MzYtZWMxZWQ0YzBhZmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0112572/?ref_=fn_al_tt_1
[7],1082,Female Perversions (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2OTk1NDA3NF5BMl5BanBnXkFtZTYwNTY1MTA5..jpg,http://www.imdb.com/title/tt0116293/?ref_=fn_al_tt_1
[0 1],541,Mortal Kombat (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BNzJhYjYxMTctNmY4My00NGIzLThmN2MtYjgwMjlmZWNjMTJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113855/?ref_=fn_al_tt_1
[7],1449,Pather Panchali (1955),https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5ZTk4Y2YtYTQ4Zi00YzQ3LWJmZjEtOGJjMjQzN2M4MTY1XkEyXkFqcGdeQXVyMjQ3NzUxOTM@..jpg,http://www.imdb.com/title/tt0048473/?ref_=fn_al_tt_1
[ 4 14],1102,Two Much (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BODI2YmUyNDAtMjAyMy00ZjEzLWExMTktZWUyYjMxYWFlODEyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,http://www.imdb.com/title/tt0118001/?ref_=fn_al_tt_1
[7],1448,My Favorite Season (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NzE2MzA2NF5BMl5BanBnXkFtZTgwNDc3NTkwMzE@..jpg,http://www.imdb.com/title/tt0107471/?ref_=fn_al_tt_1
[6],1547,"Show, The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BNzcyMjExNjg3OF5BMl5BanBnXkFtZTgwOTY4Mjc1MDE@..jpg,http://www.imdb.com/title/tt0114436/?ref_=fn_al_tt_1
[1 3],140,Homeward Bound: The Incredible Journey (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMmRlODBjOWEtODViZS00NGNiLWEwNzYtYjIyZWQwZThhODBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0107131/?ref_=fn_al_tt_1
[ 4 16],571,Another Stakeout (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BNWZmMzIwZTgtYmMyZi00ZWMwLWJjYzYtNGQzNTE1NmVlNjkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,http://www.imdb.com/title/tt0106292/?ref_=fn_al_tt_1
[ 7 16],678,Volcano (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BY2I2MTFiOWMtY2YzOC00MTZjLTg0NWUtMmZjZWJlZDYwZDZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@..jpg,http://www.imdb.com/title/tt0120461/?ref_=fn_al_tt_1
[ 4 12 14],451,Grease (1978),https://images-na.ssl-images-amazon.com/images/M/MV5BZDYwMDBiYWUtMDU0YS00YzEzLWJhYTctNGU0MDhmMzI4NWUxXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@..jpg,http://www.imdb.com/title/tt0077631/?ref_=fn_al_tt_1
[ 4 14],284,Tin Cup (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNDQxNzY1MzItZmU1Mi00MWI3LTk4ZjYtOTBlM2RmYTk1MTJjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0117918/?ref_=fn_al_tt_1
[7],1062,Four Days in September (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BNWYxNWFjNjgtYzM1OS00NDllLWEyN2EtNTBiZGRiOTA5MWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119815/?ref_=fn_al_tt_1
[4],1162,Phat Beach (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4ODMxMzQzOF5BMl5BanBnXkFtZTYwMDk4NTU5..jpg,http://www.imdb.com/title/tt0117332/?ref_=fn_al_tt_1
[7],708,"Sex, Lies, and Videotape (1989)",https://images-na.ssl-images-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0098724/?ref_=fn_al_tt_1
[5 7],293,Donnie Brasco (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BYWQxOGQwY2QtMjcwMS00MDVhLTk3NDQtZjY0YzQ2OGRkNjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0119008/?ref_=fn_al_tt_1
[7],1127,"Truman Show, The (1998)",https://images-na.ssl-images-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0120382/?ref_=fn_al_tt_1
[ 4 14],764,If Lucy Fell (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMmFjYWU4YTgtZGQ1OC00ZjhlLWI3ZjMtMzZhN2I1Y2I1MWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0116606/?ref_=fn_al_tt_1
[7],1432,"Mighty, The (1998)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MTM5MDk1Ml5BMl5BanBnXkFtZTcwMjI3MDIyMQ@@..jpg,http://www.imdb.com/title/tt0120751/?ref_=fn_al_tt_1
